data_id,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,location,latitude,longitude,geo_precision,source,source_scale,notes,timestamp,iso3
,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,,#country+code
7208370,ARM2288,2288,2019-06-25,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Paruyr Sevak,39.7694,44.9141,2,Ministry of Foreign Affairs of Armenia,Other,"On 25 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat.",1600118396,ARM
7208372,ARM2290,2290,2019-06-25,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Tigranashen,39.7858,44.9464,2,Ministry of Foreign Affairs of Armenia,Other,"On 25 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Tigranashen, Ararat.",1600118396,ARM
7207646,ARM2292,2292,2019-06-25,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 25 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 4 reported incidents during that day.",1600118393,ARM
7207647,ARM2293,2293,2019-06-25,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,Berdavan,41.2057,44.9982,2,Ministry of Foreign Affairs of Armenia,Other,"On 25 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Berdavan, Noyemberyan, in 4 reported incidents during that day.",1600118393,ARM
6210124,ARM2282,2282,2019-06-24,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,Vazashen,40.9963,45.2858,2,Ministry of Foreign Affairs of Armenia,Other,"On 24 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Vazashen, Idjevan.",1572006492,ARM
6210125,ARM2283,2283,2019-06-24,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Yeraskh,39.7398,44.8282,2,Ministry of Foreign Affairs of Armenia,Other,"On 24 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Yeraskh, Ararat.",1572006492,ARM
6210126,ARM2284,2284,2019-06-24,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Aygedzor,40.8308,45.5439,2,Ministry of Foreign Affairs of Armenia,Other,"On 24 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Aygedzor, Tavush.",1572006492,ARM
6210127,ARM2285,2285,2019-06-24,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Chinari,40.8552,45.5761,2,Ministry of Foreign Affairs of Armenia,Other,"On 24 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Chinari, Tavush.",1572006492,ARM
6210128,ARM2286,2286,2019-06-24,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 24 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Areni, Yeghegnadzor.",1572006492,ARM
7279765,ARM527,527,2019-06-24,2019,1,Protests,Peaceful protest,Protesters (Armenia),Union of Supporters of Robert Kocharyan; Former Government of Armenia (2018-); Veto,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,A1+; Armtimes,National,"On 24 June, around 30-50 supporters of Robert Kocharyan and members of 'Veto' initiative gathered outside the Constitutional Court in Yerevan in support of its head. At the same time, another group of people staged a protest at the same place against him. Among the protestors there was the former Human Rights Defender of Artsakh. [size=around 30-50]",1604356504,ARM
6210122,ARM2280,2280,2019-06-23,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,Vazashen,40.9963,45.2858,2,Ministry of Foreign Affairs of Armenia,Other,"On 23 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Vazashen, Idjevan, in 2 reported incidents during that day.",1572006492,ARM
6210123,ARM2281,2281,2019-06-23,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 23 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 3 reported incidents during that day.",1572006492,ARM
6210117,ARM2275,2275,2019-06-22,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Paruyr Sevak,39.7694,44.9141,2,Ministry of Foreign Affairs of Armenia,Other,"On 22 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 3 reported incidents during that day.",1572006492,ARM
6210118,ARM2276,2276,2019-06-22,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,Vazashen,40.9963,45.2858,2,Ministry of Foreign Affairs of Armenia,Other,"On 22 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Vazashen, Idjevan.",1572006492,ARM
6210119,ARM2277,2277,2019-06-22,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Vardenis,Kutakan,40.2676,45.8372,2,Ministry of Foreign Affairs of Armenia,Other,"On 22 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Kutakan, Vardenis.",1572006492,ARM
6210120,ARM2278,2278,2019-06-22,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Chiva,39.7657,45.1396,2,Ministry of Foreign Affairs of Armenia,Other,"On 22 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Chiva, Yeghegnadzor.",1572006492,ARM
6210121,ARM2279,2279,2019-06-22,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Yeraskh,39.7398,44.8282,2,Ministry of Foreign Affairs of Armenia,Other,"On 22 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Yeraskh, Ararat, in 2 reported incidents during that day.",1572006492,ARM
6210115,ARM2273,2273,2019-06-21,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,Vazashen,40.9963,45.2858,2,Ministry of Foreign Affairs of Armenia,Other,"On 21 June, military forces of Azerbaijan fired with small arms on the positions of the military forces of Armenia located near Vazashen, Idjevan.",1572006492,ARM
6210116,ARM2274,2274,2019-06-21,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Yeraskh,39.7398,44.8282,2,Ministry of Foreign Affairs of Armenia,Other,"On 21 June, military forces of Azerbaijan fired with small arms on the positions of the military forces of Armenia located near Yeraskh, Ararat, in 3 reported incidents during that day.",1572006492,ARM
6195957,ARM515,515,2019-06-21,2019,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Shirak,Ani,Maralik,40.5813,43.8706,1,Azatutyun,National,"On 21 June, residents of Maralik and neighboring villages closed the Yerevan-Gyumri highway in Maralik and protested against the head of the community. [size=no report]",1572006472,ARM
6196220,ARM516,516,2019-06-21,2019,1,Protests,Peaceful protest,Protesters (Armenia),Kurdish Ethnic Group (Armenia),6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,Hetq,National,"On 21 June, dozens of Kurdish people protested in Yerevan against the arrest of 3 people in Karabakh. They were arrested for keeping 1 kg of drugs. [size=dozens]",1572006473,ARM
7156236,ARM4253,4253,2019-06-20,2019,1,Protests,Peaceful protest,Protesters (Armenia),Union of Supporters of Robert Kocharyan,6,Protesters (Armenia),,6,66,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,1in,National,"On 20 June 2019, supporters of Robert Kocharyan gathered outside the courthouse in Yerevan (Yerevan, Armenia) during the session on his case and demanded his release. At the same time, another group of people staged a counter-protest at the same place against the his release. [size=no report]",1594652674,ARM
6195656,ARM514,514,2019-06-20,2019,1,Protests,Peaceful protest,Protesters (Armenia),Labour Group (Armenia),6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,A1+,National,"On 20 June, collectors of scrap metal held a protest in Yerevan against the rise of customs charges for the export of scrap metal. [size=no report]",1572006472,ARM
7207652,ARM2272,2272,2019-06-20,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 20 June, military forces of Azerbaijan fired with sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 3 reported incidents during that day.",1600118393,ARM
6196251,ARM512,512,2019-06-19,2019,1,Protests,Peaceful protest,Protesters (Armenia),Union of Supporters of Robert Kocharyan,6,Protesters (Armenia),,6,66,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,Hraparak,National,"On 19 June, supporters of Robert Kocharyan gathered outside the courthouse in Yerevan during the session on his case and demanded to release him. At the same time, another group of people staged a protest at the same place against the release of Robert Kocharyan. [size=no report]",1572006473,ARM
6210111,ARM2269,2269,2019-06-19,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Paravakar,40.9833,45.3656,2,Ministry of Foreign Affairs of Armenia,Other,"On 19 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Paravakar, Tavush.",1572006492,ARM
6210112,ARM2270,2270,2019-06-19,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Yeraskh,39.7398,44.8282,2,Ministry of Foreign Affairs of Armenia,Other,"On 19 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Yeraskh, Ararat, in 2 reported incidents during that day.",1572006492,ARM
6210113,ARM2271,2271,2019-06-19,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Paruyr Sevak,39.7694,44.9141,2,Ministry of Foreign Affairs of Armenia,Other,"On 19 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat.",1572006492,ARM
7279941,ARM513,513,2019-06-19,2019,1,Protests,Peaceful protest,Protesters (Armenia),Alert,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,Hraparak,National,"On 19 June, members of 'Alert' initiative protested in Yerevan against changes in the tax system of Armenia. [size=no report]",1604356505,ARM
6210107,ARM2265,2265,2019-06-18,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Idjevan,Aygehovit,40.9793,45.2525,2,Ministry of Foreign Affairs of Armenia,Other,"On 18 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Aygehovit, Idjevan.",1572006492,ARM
6210108,ARM2266,2266,2019-06-18,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,Barekamavan,41.1715,45.1158,2,Ministry of Foreign Affairs of Armenia,Other,"On 18 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Barekamavan, Noyemberyan, in 2 reported incidents during that day.",1572006492,ARM
6210109,ARM2267,2267,2019-06-18,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 18 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Areni, Yeghegnadzor.",1572006492,ARM
6210110,ARM2268,2268,2019-06-18,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Yeraskh,39.7398,44.8282,2,Ministry of Foreign Affairs of Armenia,Other,"On 18 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Yeraskh, Ararat, in 2 reported incidents during that day.",1572006492,ARM
6195184,ARM511,511,2019-06-18,2019,1,Protests,Protest with intervention,Protesters (Armenia),Union of Supporters of Robert Kocharyan,6,Police Forces of Armenia (2018-),,1,16,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,Azatutyun; Hetq,National,"On 18 June, supporters of Robert Kocharyan gathered outside the courthouse in Yerevan during the session on his case and demanded to release him. At the same time, another group of people staged a protest at the same place against the release of Robert Kocharyan. During the protest, police detained 5 protestors, who violated public order. [size=no report]",1572006472,ARM
7208020,ARM2260,2260,2019-06-17,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Kolagir,40.7942,45.4210,2,Ministry of Foreign Affairs of Armenia,Other,"On 17 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Kolagir, Tavush, in 2 reported incidents during that day.",1600118395,ARM
7208021,ARM2261,2261,2019-06-17,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Yeraskh,39.7398,44.8282,2,Ministry of Foreign Affairs of Armenia,Other,"On 17 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Yeraskh, Ararat, in 5 reported incidents during that day.",1600118395,ARM
7208022,ARM2262,2262,2019-06-17,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Karmir,Jil,40.4529,45.4497,2,Ministry of Foreign Affairs of Armenia,Other,"On 17 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Jil, Karmir.",1600118395,ARM
7208023,ARM2263,2263,2019-06-17,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Karmir,Vahan,40.5757,45.3992,2,Ministry of Foreign Affairs of Armenia,Other,"On 17 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Vahan, Karmir, in 3 reported incidents during that day.",1600118395,ARM
7208024,ARM2264,2264,2019-06-17,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 17 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 3 reported incidents during that day.",1600118395,ARM
7279763,ARM510,510,2019-06-17,2019,1,Protests,Peaceful protest,Protesters (Armenia),Civil Consciousness,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,Aysor Am; Factor,National,"On 17 June, member of 'Civic consciousness' NGO held a protest in Yerevan against the President of RA Armen Sargsyan. [size=no report]",1604356504,ARM
6195645,ARM509,509,2019-06-17,2019,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,A1+,National,"On 17 June, residents of Melikgyugh village in Yerevan demanded from the government to renovate the main road to the village. [size=no report]",1572006472,ARM
6195936,ARM526,526,2019-06-17,2019,1,Protests,Peaceful protest,Protesters (Armenia),Fishermen (Armenia),6,,,0,60,Caucasus and Central Asia,Armenia,Shirak,Akhuryan,Gyumri,40.7847,43.8416,1,Azatutyun,National,"On 17 June, fishermen staged a protest in Gyumri against the lack of fishing places in the reservoirs and customs laws for the fish import. [size=no report]",1572006472,ARM
6210097,ARM2255,2255,2019-06-16,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 16 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 2 reported incidents during that day.",1572006492,ARM
6210098,ARM2256,2256,2019-06-16,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Paruyr Sevak,39.7694,44.9141,2,Ministry of Foreign Affairs of Armenia,Other,"On 16 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 3 reported incidents during that day.",1572006492,ARM
6210099,ARM2257,2257,2019-06-16,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Aygedzor,40.8308,45.5439,2,Ministry of Foreign Affairs of Armenia,Other,"On 16 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Aygedzor, Tavush.",1572006492,ARM
6210100,ARM2258,2258,2019-06-16,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Aygepar,40.9293,45.4663,2,Ministry of Foreign Affairs of Armenia,Other,"On 16 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Aygepar, Tavush.",1572006492,ARM
6210101,ARM2259,2259,2019-06-16,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Yeraskh,39.7398,44.8282,2,Ministry of Foreign Affairs of Armenia,Other,"On 16 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Yeraskh, Ararat.",1572006492,ARM
6210096,ARM2254,2254,2019-06-15,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Vayk,Khndzorut,39.5541,45.4049,2,Ministry of Foreign Affairs of Armenia,Other,"On 15 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Khndzorut, Vayk.",1572006492,ARM
6211785,ARM508,508,2019-06-15,2019,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Ararat,Artashat,Marmarashen,40.0612,44.4686,1,Shamshyan,National,"On 15 June, residents of Marmashen closed the road and held a protest against the pig farm, which was located near to the village. [size=no report]",1572006494,ARM
6210783,ARM2252,2252,2019-06-15,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Karmir,Jil,40.4529,45.4497,2,Ministry of Foreign Affairs of Armenia,Other,"On 15 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Jil, Karmir.",1572006492,ARM
6210811,ARM2253,2253,2019-06-15,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Vardenis,Geghamasar,40.3115,45.6817,2,Ministry of Foreign Affairs of Armenia,Other,"On 15 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Geghamasar, Vardenis.",1572006493,ARM
6210458,ARM2251,2251,2019-06-14,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Karmir,Chambarak,40.5984,45.3530,2,Ministry of Foreign Affairs of Armenia,Other,"On 14 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Chambarak, Karmir.",1572006492,ARM
6195182,ARM507,507,2019-06-14,2019,1,Protests,Protest with intervention,Protesters (Armenia),Union of Supporters of Robert Kocharyan,6,Police Forces of Armenia (2018-),,1,16,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,A1+; Azatutyun,National,"On 14 June, supporters of Robert Kocharyan gathered outside the courthouse in Yerevan during the session on his case and demanded to release him. At the same time, another group of people staged a protest at the same place against the release of Robert Kocharyan. During the protest, police detained 2 protestors, who violated public order. [size=no report]",1572006472,ARM
6210090,ARM2248,2248,2019-06-13,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 13 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Areni, Yeghegnadzor.",1572006492,ARM
6329254,ARM2250,2250,2019-06-13,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Paruyr Sevak,39.7694,44.9141,2,Ministry of Foreign Affairs of Armenia,Other,"On 13 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in unspecified number of incidents during that day.",1572888326,ARM
6210780,ARM2249,2249,2019-06-13,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Vayk,Khndzorut,39.5541,45.4049,2,Ministry of Foreign Affairs of Armenia,Other,"On 13 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Khndzorut, Vayk.",1572006492,ARM
7207302,ARM2246,2246,2019-06-12,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Zangakatun,39.8193,45.0419,2,Ministry of Foreign Affairs of Armenia,Other,"On 12 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Zangakatun, Ararat.",1600118392,ARM
6195679,ARM506,506,2019-06-12,2019,1,Protests,Peaceful protest,Protesters (Armenia),Union of Supporters of Robert Kocharyan,6,Protesters (Armenia),,6,66,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,A1+,National,"On 12 June, supporters of Robert Kocharyan gathered outside the courthouse in Yerevan during the session on his case and demanded to release him. At the same time, another group of people staged a protest at the same place against the release of Robert Kocharyan. [size=no report]",1572006472,ARM
7207667,ARM2247,2247,2019-06-12,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Paruyr Sevak,39.7694,44.9141,2,Ministry of Foreign Affairs of Armenia,Other,"On 12 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 8 reported incidents during that day.",1600118393,ARM
7207668,ARM2245,2245,2019-06-12,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 12 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 4 reported incidents during that day.",1600118393,ARM
6210083,ARM2241,2241,2019-06-11,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Yeraskh,39.7398,44.8282,2,Ministry of Foreign Affairs of Armenia,Other,"On 11 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Yeraskh, Ararat.",1572006492,ARM
6210084,ARM2242,2242,2019-06-11,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Paruyr Sevak,39.7694,44.9141,2,Ministry of Foreign Affairs of Armenia,Other,"On 11 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 6 reported incidents during that day.",1572006492,ARM
